Function,Service,Date Grant Awarded,Time Period for Grant,Grant Beneficiary,Beneficiary's registration Number,Purpose of Grant,Amount,Revenue / Capital
CoPHEP,Communities,13 November 2017,10 December 2017,WEMBURY WAR MEMORIAL VILLAGE HAL        ,charity 1162268,christmas tree,112,Revenue
CoPHEP,Communities,28.06.2017,31st August 2017,WEMBWORTHY VILLAGE HALL                 ,259656,for new lighting in village hall,250,Revenue
CoPHEP,Communities,25 August 2017,Mar-2018,WEST DEVON ART WORKSHOPS                ,company: 10753435,Materials refreshments & room hire for Art & Wellbeing classes,400,Revenue
CoPHEP,Communities,28-Dec-2016,01-Mar-2017,WEST DEVON COMMUNITY & VOLUNTARY        ,Charity 1119730 company 06115797,Community Services Fair - hire of hall,800,Revenue
CoPHEP,Communities,05 October 2017,01-Mar-2018,WEST DEVON COMMUNITY & VOLUNTARY        ,Charity 1119730 company 06115797,consultation with the young of North Tawton to asses their needs,200,Revenue
CoPHEP,Communities,27.02.2017,Mar-2017,WESTBANK COMMUNITY HEALTH & CARE        ,1119541 & 6243811,for memory cafes,250,Revenue
CoPHEP,Communities,30 October 2017,01 November 2017,Westbank PPG (paid via EXMINSTER WALKING FOOTBALL)          ,none,Welcome to your new home community box,200,Revenue
CoPHEP,Communities,08-Mar-2017,Mar-2017,WESTWARD PATHFINDER                     ,Charity No. 1075429 Company No. 3755311,Get on track programme,3500,Revenue
CoPHEP,Communities,10.3.2017,Mar-2017,WHIPTON COMMUNITY ASSOCIATION           ,275417,for external repairs ,231.68,Revenue
CoPHEP,Communities,19.12.2016,Mar-2017,WILD WOODBURY                           ,none,"for creation of bird nesting boxes, bat boxes for open spaces, schools throughout the parish ",350,Revenue
CoPHEP,Communities,12.01.2017,May-2017,WILLAND ROVERS FOOTBALL CLUB            ,None,50th Anniversary Union,500,Revenue
CoPHEP,Communities,27.02.2017,31.03.2017,WILLAND SCOUT GROUP                     ,none,for life skills training ,500,Revenue
CoPHEP,Communities,13.2.2017,Mar-2017,WONFORD COMMUNITY ASSOCIATION           ,111666 & 5908666, for new boiler,1875,Revenue
CoPHEP,Communities,06-Oct-2017,Jan-2017,WONFORD PLANTERS                        ,none,enhancement of Burnthouse Lane,4610,Revenue
CoPHEP,Communities,22.2.2017,Mar-2016,WOODBURY LOCAL HISTORY SOCIETY          ,none,Scanning of historic Woodbury history books,1750,Revenue
CoPHEP,Communities,28.02.2017,Mar-2017,WOOLACOMBE VILLAGE HALL                 ,301022,for new notice board & upgrade of heating system ,2000,Revenue
CoPHEP,Communities,12.10.16,Dec-2016,WOOLWELL CENTRE                         ,Charity 1071238,Installation of CCTV,800,Revenue
CoPHEP,Communities,05 October 2017,01 December 2017,WOOLWELL CENTRE                         ,Charity 1071238,Community Christmas Lunch,400,Revenue
CoPHEP,Communities,19.7.2017,Sep-2017,WREN MUSIC                              ,Charity 1128790,for Wonford Summer Music Days ,750,Revenue
CoPHEP,Communities,04 July 2017,Aug-2017,WREN MUSIC                              ,Charity 1128790,Music Making sessions,750,Revenue
CoPHEP,Communities,07-Mar-2017,Mar-2017,Y M C A CENTRES SOUTH MOLTON            ,Charity No. 1165990,Cleaning contractor,2000,Revenue
CoPHEP,Communities,23.07.2017,01 August 2017,YOUNG DEVON (IVYBRIDGE)                 ,Charity 1057949,Young Devon ,400,Revenue
CoPHEP,Communities,04 September 2017,01 March 2018,YOUNG DEVON (IVYBRIDGE)                 ,Charity 1057949,second hand sofa for the YES centre,400,Revenue
CoPHEP,Communities,03 October 2017,01 March 2018,Youth Genesis Dartmouth (paid via ST MICHAELS CHURCH & BARNABUS FD)       ,Charity Genesis 08253540,Music $ all concert to raise funds for youth project in Dartmouth,300,Revenue
